ID_TRC,PROPRIETAIRE_REF,CODE_ARR,FORME,RUELLE_ID,DATE_AMENAGEMENT,DATE_BONIFICATION,CIRCULATION,TYPE_AMENAGEMENT,TYPE_RECOUVREMENT,SUPERFICIE_RUELLE_M2,SUPERFICIE_VERDISSEMENT_M2,NUMERO_DE_RESOLUTION,DATE_MAJ
404733,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1300018",2020-07-01,,"Fermée","Mobilier","Asphalté ou bétonnée",144.638,,,2020-11-24
404050,"Plateau - Mont-Royal","PMR","A","PMR-A-1000071",2018-08-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",1280.497,"177.29",,2019-11-13
406294,"Sud-Ouest","SO","A","SO-A-1003002",2014-07-01,,"Fermée","Mobilier","Asphalté ou bétonnée",90.077,,,2019-10-21
403022,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000019",2011-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",765.504,,,2019-02-03
402289,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000107",2018-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",113.351,,,2019-11-29
402290,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000059",2014-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",113.692,,,2019-11-26
402292,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000007",2010-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",113.989,,,2019-11-25
404117,"Plateau - Mont-Royal","PMR","T","PMR-T-1000042",2011-08-01,2012-08-01,"Ouverte","Plates-bandes","Asphalté ou bétonnée",1498.006,,,2019-11-14
404118,"Plateau - Mont-Royal","PMR","A","PMR-A-1000023",2001-08-01,2016-08-01,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1493.48,"246.89",,2019-11-14
406296,"Sud-Ouest","SO","I","SO-I-1002004",2015-07-01,2017-07-01,"Fermée","Mobilier","Asphalté ou bétonnée",90.821,,,2019-11-03
405968,"Sud-Ouest","SO","A","SO-A-1004004",2014-07-01,2018-07-01,"Ouverte",,"Asphalté ou bétonnée",130.28,,,2019-11-04
402856,"Rosemont - La Petite-Patrie","RPP","L","RPP-L-1000072",2015-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",128.791,,,2019-11-27
406671,"Verdun","VRD","H","VRD-H-1020122",2012-09-22,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",1034.941,,,2020-11-26
405650,"Verdun","VRD","H","VRD-H-1020161",2016-05-28,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",1042.401,,,2020-11-26
405651,"Verdun","VRD","H","VRD-H-1020143",2014-10-04,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",1049.787,,,2020-11-26
406636,"Sud-Ouest","SO","A","SO-A-1003003",2014-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",300.101,,,2019-10-21
402680,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000057",2014-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",94.917,,,2019-11-26
402681,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000032",2013-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",95.41,,,2019-12-02
402687,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000117",2019-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",95.72,,,2019-12-02
404535,"Villeray - St-Michel - Parc-Extension","VSMPE","I","VSMPE-I-1100016",2018-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",542.918,,,2019-10-22
404541,"Villeray - St-Michel - Parc-Extension","VSMPE","I","VSMPE-I-1100016",2018-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",560.326,,,2019-10-22
402643,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000017",2011-07-01,,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",164.125,,,2019-12-03
402644,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000040",2013-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",164.259,,,2019-12-02
402645,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000094",2017-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",164.365,,,2019-11-28
402647,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000119",2020-10-28,,"Partiellement fermée","Plates-bandes","Asphalté ou bétonnée",165.226,"0",,2020-11-30
405837,"Verdun","VRD","H","VRD-H-1020162",2016-05-28,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",122.47,,,2020-11-26
402943,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000094",2017-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",191.861,,,2019-11-28
403392,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000069",2015-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",79.476,,,2019-11-27
403395,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000110",2018-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",81.188,,,2019-11-29
402983,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000006",2010-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",102.08,,,2019-11-15
403032,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000066",2015-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",102.138,,,2019-11-27
403033,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000067",2015-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",102.424,,,2019-11-27
402488,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000124",2022-09-01,,"Partiellement fermée","Plates-bandes et mobilier","Végétalisée",119.38,"8.16",,2022-10-17
402489,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000107",2018-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",119.384,,,2019-11-29
402490,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000119",2020-10-28,,"Partiellement fermée","Plates-bandes et mobilier","Mixte",119.452,"23","CA20 26 0048",2020-11-30
402946,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000018",2011-07-01,,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",194.847,,,2019-12-03
403034,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000028",2012-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",102.447,,,2019-12-06
406343,"Verdun","VRD","I","VRD-I-1020101",2010-06-05,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",367.754,,,2020-11-26
406347,"Verdun","VRD","T","VRD-T-1020142",2014-09-20,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",379.373,,,2020-12-07
402495,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000097",2017-07-01,,"Partiellement fermée","Plates-bandes et mobilier","Mixte",119.799,,,2019-11-28
402496,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000013",2011-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",119.931,,,2019-11-29
403208,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000028",2012-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",141.234,,,2019-12-06
403209,"Rosemont - La Petite-Patrie","RPP","J","RPP-J-1000002",2010-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",141.444,,,2019-10-21
405313,"Villeray - St-Michel - Parc-Extension","VSMPE","A","VSMPE-A-1300017",2019-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",293.058,"16.53",,2019-10-28
405314,"Villeray - St-Michel - Parc-Extension","VSMPE","A","VSMPE-A-1300017",2019-07-01,,"Ouverte",,"Asphalté ou bétonnée",293.271,,,2019-10-28
405315,"Villeray - St-Michel - Parc-Extension","VSMPE","T","VSMPE-T-1100024",2019-07-01,,"Fermeture saisonnière","Plates-bandes et mobilier","Asphalté ou bétonnée",293.762,"5",,2019-10-22
405841,"Verdun","VRD","J","VRD-J-1020141",2014-05-31,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",124.034,,,2020-12-03
402586,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000098",2017-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",538.355,,,2019-01-29
402587,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000072",2015-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",541.779,,,2019-11-27
404953,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1200013",2020-07-01,,"Fermeture saisonnière","Plates-bandes et marquage au sol","Asphalté ou bétonnée",807.082,"6.18",,2020-11-24
404956,"Villeray - St-Michel - Parc-Extension","VSMPE","I","VSMPE-I-1300024",2023-07-01,,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",821.59,,,2022-10-12
406327,"Sud-Ouest","SO","A","SO-A-1004005",2014-07-01,2015-07-01,"Fermée","Mobilier","Asphalté ou bétonnée",174.16,,,2019-11-04
402304,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000070",2015-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",148.614,,,2019-12-06
402307,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000080",2016-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",148.814,,,2019-11-27
406267,"Sud-Ouest","SO","I","SO-I-1002006",2014-07-01,2016-07-01,"Ouverte","Plates-bandes","Mixte",656.881,,,2019-11-03
406271,"Sud-Ouest","SO","L","SO-L-1002001",2016-07-01,2017-07-01,"Ouverte","Plates-bandes et mobilier","Mixte",685.146,"171",,2019-11-03
404593,"Villeray - St-Michel - Parc-Extension","VSMPE","L","VSMPE-L-1100028",2020-07-01,,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",135.839,"15.34",,2020-11-23
403264,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000012",2011-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",142.285,,,2019-11-29
406274,"Sud-Ouest","SO","T","SO-T-1003006",2020-07-01,,"Fermée","Plates-bandes et mobilier","Végétalisée",704.505,"100",,2020-12-18
406215,"Verdun","VRD","A","VRD-A-1020201",2020-10-03,,"Ouverte","Plates-bandes et mobilier","Mixte",256.406,,,2020-11-26
403036,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000069",2015-07-01,,"Partiellement fermée","Mobilier","Asphalté ou bétonnée",102.541,,,2019-11-27
403037,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000043",2013-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",102.548,,,2019-12-02
407077,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1400001",2015-07-01,2019-07-01,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",319.872,"8.78",,2022-10-11
406277,"Verdun","VRD","I","VRD-I-1020191",2019-06-01,,"Ouverte","Plates-bandes","Mixte",283.009,,,2019-08-12
405951,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1200013",2020-07-01,,"Ouverte",,"Asphalté ou bétonnée",92.217,,,2019-10-24
403038,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000066",2015-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",102.583,,,2019-11-27
403039,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000109",2018-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",102.627,,,2019-11-29
402667,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000089",2016-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",607.289,,,2019-11-27
402671,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000013",2011-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",626.724,,,2019-11-29
406668,"Verdun","VRD","H","VRD-H-1020111",2011-05-29,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",1018.913,,,2020-11-26
403166,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000039",2013-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",903.41,,,2019-12-02
403167,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000075",2015-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",919.275,,,2019-11-27
403168,"Rosemont - La Petite-Patrie","RPP","L","RPP-L-1000099",2017-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",922.36,,,2019-11-29
403062,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000104",2018-07-01,,"Partiellement fermée","Mobilier","Asphalté ou bétonnée",135.883,,,2019-11-29
403064,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000007",2010-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",135.965,,,2019-11-25
403065,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000123",2020-10-28,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",136.405,"0",,2020-11-30
403255,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000042",2013-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",109.393,,,2019-12-02
403256,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000056",2014-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",109.77,,,2019-11-26
405007,"Villeray - St-Michel - Parc-Extension","VSMPE","A","VSMPE-A-1200014",,,"Ouverte",,"Asphalté ou bétonnée",173.025,,,2019-10-24
403169,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000115",2019-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",923.053,,,2019-12-02
406290,"Sud-Ouest","SO","A","SO-A-1002008",2013-07-01,,"Partiellement fermée","Mobilier","Pavé uni",86.692,,,2019-11-03
405638,"Verdun","VRD","H","VRD-H-1020092",2009-10-03,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",95.3,,,2020-11-26
406009,"Verdun","VRD","H","VRD-H-1020171",2017-05-27,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",172.49,,,2020-11-26
405621,"Sud-Ouest","SO","L","SO-L-1001001",2014-07-01,2022-09-01,"Fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",406.807,"171",,2019-11-01
406148,"Verdun","VRD","E","VRD-E-1020181",2018-06-02,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",207.394,,,2020-11-26
406151,"Verdun","VRD","C","VRD-C-1020102",2010-06-12,,"Ouverte","Plates-bandes","Mixte",209.292,,,2019-08-12
402321,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000044",2013-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",361.881,,,2019-12-02
402326,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000111",2018-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",371.603,,,2019-11-29
406012,"Verdun","VRD","E","VRD-E-1020181",2018-06-02,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",173.54,,,2020-11-26
405656,"Verdun","VRD","H","VRD-H-1020212",,,"Partiellement fermée","Plates-bandes et mobilier","Mixte",1157.903,,,2020-11-26
405642,"Verdun","VRD","H","VRD-H-1020091",2009-05-23,,"Fermeture saisonnière","Plates-bandes","Asphalté ou bétonnée",96.803,,,2020-11-26
405336,"Villeray - St-Michel - Parc-Extension","VSMPE","U","VSMPE-U-1200003",2015-07-01,,"Ouverte","Plates-bandes et mobilier","Gazonnée",1082.033,,,2022-10-11
405338,"Villeray - St-Michel - Parc-Extension","VSMPE","I","VSMPE-I-1100018",2019-07-01,,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",1089.051,"43",,2019-10-22
405395,"Villeray - St-Michel - Parc-Extension","VSMPE","A","VSMPE-A-1100029",2020-07-01,,"Fermeture saisonnière","Mobilier et marquage au sol","Asphalté ou bétonnée",1097.818,"2.6",,2020-11-23
403097,"Rosemont - La Petite-Patrie","RPP","A","RPP-A-1000130",2022-09-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",839.805,"48",,2022-10-17
404122,"Plateau - Mont-Royal","PMR","I","PMR-I-1000073",2018-08-01,,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",1988.776,"202.83",,2019-11-13
405658,"Verdun","VRD","H","VRD-H-1020172",2017-06-03,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",1165.871,,,2020-11-26
405719,"Verdun","VRD","T","VRD-T-1020131",2013-05-13,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",1169.886,,,2020-11-26
402751,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000032",2013-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",96.677,,,2019-12-02
402752,"Rosemont - La Petite-Patrie","RPP","J","RPP-J-1000084",2016-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",96.696,,,2019-11-27
402755,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000056",2014-07-01,,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",96.795,,,2019-11-26
402615,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000058",2014-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",93.572,,,2019-11-26
402361,"Rosemont - La Petite-Patrie","RPP","J","RPP-J-1000084",2016-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",116.037,,,2019-11-27
406657,"Verdun","VRD","H","VRD-H-1020091",2009-05-23,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",85.176,,,2020-11-26
405939,"Verdun","VRD","H","VRD-H-1020101",2010-06-05,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",166.556,,,2020-11-26
405942,"Verdun","VRD","H","VRD-H-1020143",2014-10-04,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",169.219,,,2020-11-30
406231,"Sud-Ouest","SO","T","SO-T-1004023",2021-09-01,,"Fermée","Plates-bandes","Végétalisée",73.231,,,2020-12-18
402616,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000095",2017-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",93.875,,,2019-11-28
403067,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000019",2011-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",136.771,,,2019-12-03
402651,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000119",2020-10-28,,"Partiellement fermée","Plates-bandes","Asphalté ou bétonnée",166.54,,,2020-11-30
402575,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000080",2016-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",162.684,,,2019-11-27
402578,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000070",2015-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",163.023,,,2019-12-06
404724,"Villeray - St-Michel - Parc-Extension","VSMPE","A","VSMPE-A-1200014",,,"Ouverte",,"Asphalté ou bétonnée",141.713,,,2020-11-24
402901,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000093",2017-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",100.032,,,2019-11-28
405467,"Villeray - St-Michel - Parc-Extension","VSMPE","I","VSMPE-I-1300001",2014-07-01,2021-07-01,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",1146.172,"9.5",,2022-10-11
405473,"Villeray - St-Michel - Parc-Extension","VSMPE","J","VSMPE-J-1300008",2018-07-01,,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",1190.909,"155",,2019-10-31
405476,"Villeray - St-Michel - Parc-Extension","VSMPE","I","VSMPE-I-1100017",2019-07-01,,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",1198.236,"20",,2019-10-22
402726,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000017",2011-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",169.713,,,2019-12-03
402727,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000061",2014-07-01,2020-10-28,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",169.808,"17",,2020-11-30
402728,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000118",2013-07-01,,"Partiellement fermée","Marquage au sol","Asphalté ou bétonnée",169.927,,,2019-12-02
402399,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000064",2015-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",440.012,,,2017-11-27
402452,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000066",2015-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",445.203,,,2019-11-27
402857,"Rosemont - La Petite-Patrie","RPP","L","RPP-L-1000037",2013-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",128.802,,,2019-12-02
402914,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000075",2015-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",129.355,,,2019-11-27
402994,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000127",2022-09-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",133.341,"5",,2022-10-17
402995,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000097",2017-07-01,,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",133.693,,,2019-11-28
402997,"Rosemont - La Petite-Patrie","RPP","J","RPP-J-1000002",2010-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",134.104,,,2019-10-21
405655,"Verdun","VRD","H","VRD-H-1020171",2017-05-27,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",1148.215,,,2020-11-26
405925,"Verdun","VRD","H","VRD-H-1020101",2010-06-05,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",161.952,,,2020-11-26
405927,"Verdun","VRD","H","VRD-H-1020171",2017-05-27,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",162.88,,,2020-11-26
405971,"Sud-Ouest","SO","H","SO-H-1004008",2018-07-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",130.448,"32",,2019-11-04
402299,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000090",2016-07-01,2020-09-23,"Fermée","Plates-bandes et mobilier","Mixte",114.602,,,2020-11-30
402499,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000069",2015-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",156.822,,,2019-11-27
402501,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000064",2015-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",156.984,,,2019-11-27
402503,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000104",2018-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",157.232,,,2019-11-29
402505,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000108",2018-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",157.586,,,2019-11-29
405362,"Villeray - St-Michel - Parc-Extension","VSMPE","T","VSMPE-T-1100024",2019-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",108.699,"1",,2019-10-22
405931,"Verdun","VRD","T","VRD-T-1020131",2013-05-13,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",163.862,,,2020-11-26
