NUMR_ECHN_UNIQ,NUMR_ECHN_ROCH_GEOLG,NUMR_AFLR_GEOFC,IDNT_CORPS_GEOLG,NUMR_AFLR_GEOLG,DATE_OBSR,CODE_TYPE_ROCH,ESTN,NORD,FUS,NUMR_FEUILT_SNRC,VAL_DENSI,COM_MESUR_DENSI,VAL_SUSCE_MAGNE,NB_MESUR_SUSCE,CODE_MESR_STAT_SUSCE,COM_MESUR_SUSCE,URL_AFLR_GEOFC,URL_ECHN_ROCH,Coord_X,Coord_Y
,,487601,A,4219,20240724,,402520,5405153,19,22D16,2.68,,115,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487601,,-70.327231,48.791727
,,487602,A,4220,20240724,,403889,5405162,19,22D16,2.63,,19.7667,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487602,,-70.308599,48.792021
,,487620,A,4236,20240727,,398440,5411805,19,22D16,2.68,,40.8667,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487620,,-70.3844119999999,48.850898
,,487621,A,4237,20240727,,397881,5411986,19,22D16,2.71,,41.5,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487621,,-70.392075,48.8524340000001
,,487631,A,4247,20240727,,398540,5414814,19,22D16,2.71,,50.3,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487631,,-70.383795,48.877975
,,487637,A,2166,20240727,,391366,5394310,19,22D09,2.62,,20.7333,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487637,,-70.476188,48.692368
,,487640,A,2169,20240727,,392647,5392680,19,22D09,2.68,,11.6333,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487640,,-70.458364,48.6779300000001
,,487641,A,2170,20240727,,393311,5392260,19,22D09,2.75,,96.7,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487641,,-70.449238,48.674267
,,487665,A,4252,20240729,,424998,5415911,19,22D16,3.13,,220.3333,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487665,,-70.0232109999999,48.8916070000001
,,487665,B,4252,20240729,,424998,5415911,19,22D16,2.65,,48.8333,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487665,,-70.0232109999999,48.8916070000001
2024012089,24FT2186-A1,487684,A,2186,20240729,I3Q,391788,5394941,19,22D09,3.07,,1.1047,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487684,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2024012089,-70.4706209999999,48.698116
,,487686,A,2188,20240730,,391182,5377608,19,22D09,3.02,,59.1833,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487686,,-70.474306,48.542131
,,487687,A,2189,20240730,,391480,5376854,19,22D09,2.63,,34.6833,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487687,,-70.470074,48.535401
,,487691,A,2193,20240730,,392907,5378712,19,22D09,2.67,,18.6667,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487691,,-70.451227,48.552356
,,487700,A,4263,20240730,,414936,5380160,19,22D09,2.64,,47.2333,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487700,,-70.1530769999999,48.5687560000001
,,487704,A,3253,20240730,,395970,5385355,19,22D09,2.6,,5.9717,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487704,,-70.411396,48.6126160000001
,,487705,A,3254,20240730,,396281,5385912,19,22D09,2.61,,7.5683,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487705,,-70.407318,48.6176770000001
,,487707,A,3256,20240730,,395917,5387502,19,22D09,2.65,,26.3,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487707,,-70.412654,48.631916
,,487708,A,3257,20240730,,396610,5387332,19,22D09,2.69,,31.0667,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487708,,-70.4032089999999,48.630502
2024012080,24AN3264-A1,487715,A,3264,20240730,I2O,399120,5385238,19,22D09,2.78,,94.7667,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487715,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2024012080,-70.368644,48.61208
,,487717,A,2196,20240731,,391334,5390485,19,22D09,2.1,,19.4167,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487717,,-70.4756179999999,48.6579630000001
2024012065,24SC4266-A1,487731,A,4266,20240731,I1A,397225,5392049,19,22D09,2.61,,16.7,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487731,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2024012065,-70.396036,48.673026
,,487734,A,4269,20240731,,398092,5390279,19,22D09,2.61,,12.3,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487734,,-70.3838259999999,48.657249
,,487752,A,2211,20240801,,390737,5387916,19,22D09,2.68,,20.2167,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487752,,-70.4830439999999,48.634756
,,487759,A,2218,20240801,,390982,5390050,19,22D09,2.62,,10.1033,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487759,,-70.480282,48.6539900000001
,,487760,A,3275,20240801,,405050,5420301,19,22D16,2.67,,28.0333,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487760,,-70.296307,48.9283530000001
,,487764,A,3279,20240801,,407576,5419342,19,22D16,2.77,,83.2333,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487764,,-70.261612,48.9201110000001
,,487773,A,3282,20240802,,393794,5398550,19,22D09,2.68,,1.5833,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487773,,-70.4442969999999,48.730917
2024012086,24SC4287-A1,487781,A,4287,20240802,I2O,401225,5395997,19,22D09,2.83,,22.2167,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487781,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2024012086,-70.342662,48.7091780000001
,,487802,A,3292,20240803,,396856,5423963,19,22D16,2.68,,45.5167,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487802,,-70.409069,48.959974
,,487809,A,4296,20240803,,400210,5375554,19,22D09,2.77,,84.8667,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487809,,-70.351537,48.525158
2024012093,24SC4300-A1,487813,A,4300,20240803,I3Q,402312,5377055,19,22D09,3.05,,2.9817,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487813,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2024012093,-70.323428,48.5389890000001
,,486999,A,4004,20240608,,392796,5398532,19,22D09,2.67,,44.8667,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=486999,,-70.45786,48.7305840000001
,,487003,A,4008,20240610,,396264,5376967,19,22D09,2.61,,7.0133,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487003,,-70.405316,48.537227
,,487005,A,4010,20240610,,395545,5376074,19,22D09,2.65,,34.5333,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487005,,-70.4148299999999,48.529076
2024086002,24FT2004-A1,487013,A,2004,20240611,I1A,397633,5381975,19,22D09,2.77,,6.9,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487013,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2024086002,-70.388008,48.5824920000001
2024086007,24FT2006-A1,487015,A,2006,20240611,I2P,396425,5382714,19,22D09,2.66,,3.9433,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487015,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2024086007,-70.404566,48.58894
,,487019,A,3012,20240611,,420026,5374830,19,22D09,2.88,,211.3333,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487019,,-70.08307,48.521484
,,487030,A,4015,20240612,,424614,5379193,19,22D09,2.62,,40.6,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487030,,-70.021736,48.5612970000001
,,487041,A,4021,20240613,,403758,5384282,19,22D09,2.79,,96.3,3,M1_2,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487041,,-70.305516,48.6042120000001
,,487045,A,2019,20240613,,412759,5373914,19,22D09,2.75,,58.7667,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487045,,-70.181273,48.512277
,,487056,A,4025,20240615,,401294,5391794,19,22D09,2.76,,88.2667,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=487056,,-70.34072,48.671389
,,486377,A,4040,20240617,,634141,5735791,18,32P14,,,12.4,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=486377,,-73.056453,51.7569300000001
2024012486,24GS2190-A1,486921,A,2190,20240729,V3B,635090,5709926,18,32P11,2.97,,6.1983,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=486921,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2024012486,-73.052697,51.5242720000001
,,486917,A,1566,20240729,,608264,5720579,18,32P11,2.97,,131.3333,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=486917,,-73.435932,51.6258040000001
2018074704,18EC2169-A2,424316,A,2169,20180808,V4,458355,5727737,18,32O12,,,8.885,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=424316,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2018074704,-75.602593,51.699037
2018074252,18EC2169-C1,424316,C,2169,20180808,V1,458355,5727737,18,32O12,,,0.26,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=424316,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2018074252,-75.602593,51.699037
2018074655,18CS4208-B1,424320,B,4208,20180808,M16,458991,5728254,18,32O12,,,0.6231,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=424320,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2018074655,-75.593452,51.7037320000001
2018074757,18CS4208-C2,424320,C,4208,20180808,M16,458991,5728254,18,32O12,,,3.4217,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=424320,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2018074757,-75.593452,51.7037320000001
2018074602,18CS4209-A1,424321,A,4209,20180808,V1,459174,5728057,18,32O12,,,0.33,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=424321,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2018074602,-75.5907799999999,51.7019750000001
2018074687,18LG8053-C1,424328,C,8053,20180808,I3A,451526,5732886,18,32O12,,,0.7842,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=424328,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2018074687,-75.702116,51.744782
2018074244,18LG8038-A1,424340,A,8038,20180730,I1C,465812,5724938,18,32O11,,,0.3899,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=424340,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2018074244,-75.494423,51.6743750000001
2018074696,18DB1121-A1,424366,A,1121,20180808,I4I,460263,5728651,18,32O12,,,100.55,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=424366,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2018074696,-75.57509,51.7073930000001
2018074187,18DB1123-A1,424368,A,1123,20180808,I1D,459297,5729314,18,32O12,,,0.1328,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=424368,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2018074187,-75.589147,51.713285
2018074615,18DB1125-A1,424370,A,1125,20180808,V3B,459323,5729608,18,32O12,,,0.7207,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=424370,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2018074615,-75.588805,51.7159300000001
2018074444,18CS4216-A1,424375,A,4216,20180810,I1C,496414,5708037,18,32O11,,,6.86,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=424375,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2018074444,-75.051689,51.5234370000001
2018074668,18ND5176-A1,424383,A,5176,20180810,I3B,484497,5714575,18,32O11,,,21.5333,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=424383,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2018074668,-75.2237469999999,51.582023
2018074274,18JV3209-A2,424386,A,3209,20180810,I1C,495599,5716353,18,32O11,,,14.0333,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=424386,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2018074274,-75.06354,51.5982060000001
2018074220,18JV3212-B1,424389,B,3212,20180810,I2G,495076,5713039,18,32O11,,,0.3243,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=424389,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2018074220,-75.071044,51.568404
,,483799,A,1523,20230710,,697305,5339916,17,32D01,,,0.3494,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=483799,,-78.345557,48.181816
,,483488,A,3008,20230617,,648447,6010422,18,33I02,,,1.9439,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=483488,,-72.723122,54.220262
